Index,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,date
8351,1997,11,27,1.99,165.0,-0.1,-2.2,77.4,28.81,1997-11-27
15132,1997,11,27,5.14,-124.9,-0.6,-0.7,80.4,28.22,1997-11-27
10558,1997,11,27,-2.03,-124.9,-5.7,3.3,82.4,28.05,1997-11-27
28915,1997,11,27,-7.95,-125.0,-8.5,1.3,73.6,27.42,1997-11-27
1863,1997,11,27,0.29,147.1,,,77.9,28.25,1997-11-27
13738,1997,11,27,-2.0,-180.0,4.8,-4.6,77.0,28.28,1997-11-27
1338,1997,11,27,0.01,-139.9,-1.6,-0.3,78.7,28.56,1997-11-27
13202,1997,11,27,-2.15,-170.0,7.5,5.5,83.6,28.77,1997-11-27
23686,1997,11,27,-4.98,-95.1,-5.2,4.1,77.8,26.44,1997-11-27
11629,1997,11,27,-2.0,-155.0,3.5,-1.8,79.8,28.45,1997-11-27
19554,1997,11,27,-4.98,-110.0,-5.8,4.5,78.1,26.62,1997-11-27
4829,1997,11,27,0.12,-95.0,-1.5,6.1,75.6,,1997-11-27
8786,1997,11,27,1.99,-170.0,2.3,-3.7,83.6,28.47,1997-11-27
3980,1997,11,27,-0.03,-170.0,6.3,1.4,85.7,28.23,1997-11-27
17647,1997,11,27,5.03,165.0,-2.5,-3.1,,28.52,1997-11-27
21694,1997,11,27,-5.01,156.0,5.1,-0.9,79.8,28.31,1997-11-27
2921,1997,11,27,0.07,156.2,-0.8,-3.0,77.2,28.89,1997-11-27
22617,1997,11,27,-5.01,-170.0,4.3,6.4,79.7,28.95,1997-11-27
30515,1997,11,27,-7.98,-170.0,-1.8,4.9,80.8,27.4,1997-11-27
19024,1997,11,27,5.04,-94.9,3.3,1.1,87.1,27.19,1997-11-27
16579,1997,11,27,4.99,-154.9,-1.2,-1.9,84.2,27.7,1997-11-27
7366,1997,11,27,1.99,-155.0,-0.5,-1.8,84.4,27.52,1997-11-27
5884,1997,11,27,1.97,-125.06,-3.5,2.3,82.7,27.58,1997-11-27
3450,1997,11,27,0.0,165.0,1.5,2.1,85.7,27.16,1997-11-27
20626,1997,11,27,-5.01,-139.9,-2.5,-0.4,85.8,26.73,1997-11-27
18111,1997,11,27,4.97,-170.0,-4.4,-3.6,85.2,,1997-11-27
24738,1997,11,27,8.03,-125.0,-3.0,-0.1,84.1,27.75,1997-11-27
31582,1997,11,27,-8.01,-95.1,-5.9,3.7,79.2,24.8,1997-11-27
15632,1997,11,27,4.91,-139.9,-4.2,-3.1,78.3,,1997-11-27
18637,1997,11,27,5.0,-179.9,-3.5,-4.4,,28.66,1997-11-27
12694,1997,11,27,-1.93,164.4,5.9,-1.0,82.7,27.25,1997-11-27
23155,1997,11,27,-5.02,-180.0,,,,27.77,1997-11-27
25238,1997,11,27,7.98,-155.0,-4.2,-3.2,84.8,27.53,1997-11-27
22079,1997,11,27,-5.0,165.2,,,80.5,27.44,1997-11-27
6789,1997,11,27,1.97,-140.0,-1.5,0.9,,28.12,1997-11-27
32113,1997,11,27,8.98,-140.4,-7.2,-1.5,85.6,27.98,1997-11-27
27839,1997,11,27,8.05,-94.94,,,85.3,28.61,1997-11-27
17116,1997,11,27,5.0,156.1,-3.0,-3.3,77.2,28.84,1997-11-27
26240,1997,11,27,7.99,165.1,-5.8,-2.4,82.9,28.23,1997-11-27
12158,1997,11,27,-1.91,156.0,,,78.8,28.23,1997-11-27
29453,1997,11,27,-8.28,-155.0,-0.8,0.4,82.1,28.05,1997-11-27
26778,1997,11,27,8.0,-170.0,-5.8,-5.1,83.0,28.12,1997-11-27
21163,1997,11,27,-4.99,-155.0,2.6,-1.9,78.8,28.56,1997-11-27
28377,1997,11,27,-8.05,-109.94,-7.6,0.6,81.5,25.97,1997-11-27
31054,1997,11,27,-7.97,-179.9,,,,,1997-11-27
18112,1997,11,28,4.98,-170.0,1.2,-1.1,91.1,,1997-11-28
1339,1997,11,28,0.01,-139.9,-0.8,-0.3,83.9,26.94,1997-11-28
18638,1997,11,28,5.05,-179.9,-2.0,-4.4,,28.56,1997-11-28
25730,1997,11,28,8.0,156.0,-4.4,-1.4,76.2,28.19,1997-11-28
21695,1997,11,28,-5.01,156.0,3.7,-3.0,80.5,27.77,1997-11-28
12695,1997,11,28,-1.92,164.4,4.3,2.2,80.5,28.73,1997-11-28
2922,1997,11,28,0.08,156.1,-1.4,-1.3,76.8,28.73,1997-11-28
4830,1997,11,28,0.12,-95.0,-2.2,7.2,75.9,,1997-11-28
3981,1997,11,28,-0.03,-170.0,5.2,4.4,86.2,27.69,1997-11-28
26779,1997,11,28,8.01,-170.0,-5.0,-0.7,90.9,26.22,1997-11-28
24739,1997,11,28,8.02,-125.0,-4.8,-2.3,85.6,27.39,1997-11-28
5359,1997,11,28,2.08,-110.9,-2.0,5.0,79.5,28.4,1997-11-28
7821,1997,11,28,2.08,156.2,-1.3,-2.0,75.0,28.8,1997-11-28
10024,1997,11,28,-1.98,-110.0,-5.3,4.3,77.1,27.6,1997-11-28
28378,1997,11,28,-8.05,-109.94,-8.6,0.9,81.5,26.16,1997-11-28
8352,1997,11,28,1.99,165.0,0.2,1.3,78.2,28.81,1997-11-28
12159,1997,11,28,-1.91,156.0,,,77.9,27.61,1997-11-28
24202,1997,11,28,8.05,-110.2,-5.3,-1.6,,,1997-11-28
29978,1997,11,28,-8.04,164.9,-1.2,3.3,86.5,28.58,1997-11-28
31055,1997,11,28,-7.96,-179.9,-2.5,1.0,66.6,28.75,1997-11-28
30516,1997,11,28,-7.97,-170.0,-2.3,3.6,75.3,28.1,1997-11-28
22080,1997,11,28,-5.0,165.2,,,76.4,28.34,1997-11-28
16580,1997,11,28,4.98,-154.9,3.3,-0.1,81.2,28.14,1997-11-28
11630,1997,11,28,-2.0,-155.0,4.5,-4.6,81.5,28.05,1997-11-28
28916,1997,11,28,-7.97,-125.0,-7.7,0.0,74.9,27.45,1997-11-28
11094,1997,11,28,-2.02,-140.0,1.4,0.4,80.2,27.62,1997-11-28
10559,1997,11,28,-2.03,-124.9,-6.0,1.4,84.1,27.61,1997-11-28
20091,1997,11,28,-5.02,-124.94,-7.9,2.1,80.7,27.78,1997-11-28
19025,1997,11,28,5.02,-94.9,3.5,1.1,85.9,27.83,1997-11-28
22618,1997,11,28,-5.01,-170.0,-0.3,5.9,78.5,28.88,1997-11-28
7367,1997,11,28,1.98,-155.0,4.5,-0.1,81.8,27.98,1997-11-28
17117,1997,11,28,5.0,156.1,-2.6,-2.7,76.0,28.84,1997-11-28
27840,1997,11,28,8.05,-94.94,,,83.8,28.7,1997-11-28
29454,1997,11,28,-8.28,-155.0,-3.7,-2.0,80.3,28.77,1997-11-28
9215,1997,11,28,2.04,-179.8,0.3,-2.7,78.9,28.52,1997-11-28
15633,1997,11,28,4.92,-139.9,-0.9,-1.9,86.0,,1997-11-28
20627,1997,11,28,-5.01,-139.9,-6.4,0.8,79.4,28.27,1997-11-28
23156,1997,11,28,-5.02,-180.0,,,,,1997-11-28
32114,1997,11,28,8.96,-140.4,-4.7,-3.2,81.3,27.62,1997-11-28
6790,1997,11,28,1.97,-140.0,2.8,-0.4,,27.73,1997-11-28
3451,1997,11,28,0.0,165.0,2.1,2.2,78.1,28.62,1997-11-28
5885,1997,11,28,1.97,-125.06,-4.2,1.7,83.9,27.42,1997-11-28
25239,1997,11,28,7.98,-155.0,-0.6,-2.8,86.0,27.64,1997-11-28
26241,1997,11,28,7.99,165.1,-6.7,-1.3,84.3,28.53,1997-11-28
21164,1997,11,28,-4.99,-155.0,-0.9,-3.2,82.6,27.84,1997-11-28
31583,1997,11,28,-8.01,-95.06,-6.9,4.2,82.3,24.9,1997-11-28
9632,1997,11,28,1.99,-95.0,-1.0,6.5,83.0,27.77,1997-11-28
2393,1997,11,28,0.0,-155.0,5.3,-1.8,,27.55,1997-11-28
14254,1997,11,28,-1.86,-95.3,,,,,1997-11-28
331,1997,11,28,0.03,-110.0,-4.5,5.0,80.7,27.61,1997-11-28
17648,1997,11,28,5.03,165.0,-3.5,-0.1,,28.95,1997-11-28
16043,1997,11,28,4.96,147.0,-2.3,-1.3,72.5,28.56,1997-11-28
13203,1997,11,28,-2.16,-170.0,5.1,4.5,84.8,27.81,1997-11-28
8787,1997,11,28,1.99,-169.9,4.8,2.8,84.1,27.97,1997-11-28
811,1997,11,28,-0.19,-124.4,-4.9,1.8,,26.34,1997-11-28
23687,1997,11,28,-4.97,-95.1,-5.1,3.7,72.8,26.47,1997-11-28
13739,1997,11,28,-2.02,-180.0,6.0,-0.9,77.9,27.88,1997-11-28
15133,1997,11,28,5.14,-124.9,-3.4,-2.3,81.6,27.98,1997-11-28
1864,1997,11,28,0.3,147.1,,,75.9,28.66,1997-11-28
27317,1997,11,28,8.0,-179.9,-5.4,-4.4,,28.23,1997-11-28
19555,1997,11,28,-4.98,-110.0,-6.8,3.6,82.5,26.38,1997-11-28
25240,1997,11,29,7.97,-155.0,-3.4,-3.5,91.5,27.22,1997-11-29
15134,1997,11,29,5.14,-124.9,-2.8,0.7,85.6,26.86,1997-11-29
17649,1997,11,29,5.03,165.0,-2.4,-1.4,,28.5,1997-11-29
6791,1997,11,29,1.98,-140.0,1.4,1.0,,26.9,1997-11-29
23157,1997,11,29,-5.02,-180.0,1.0,2.2,76.9,29.2,1997-11-29
18639,1997,11,29,5.0,-179.9,1.0,-3.2,,28.33,1997-11-29
27318,1997,11,29,8.0,-179.9,-5.8,-3.4,,27.88,1997-11-29
16044,1997,11,29,4.97,147.0,-3.2,-2.0,75.4,28.77,1997-11-29
20628,1997,11,29,-5.01,-139.9,-5.0,-1.6,79.0,28.45,1997-11-29
4831,1997,11,29,0.12,-95.0,-2.7,6.5,76.6,,1997-11-29
27841,1997,11,29,8.06,-94.94,,,84.9,28.52,1997-11-29
22619,1997,11,29,-5.01,-170.0,-1.0,5.6,75.7,29.34,1997-11-29
26242,1997,11,29,8.0,165.0,-5.5,-3.1,81.6,28.47,1997-11-29
10560,1997,11,29,-2.03,-124.9,-7.5,2.4,77.8,28.77,1997-11-29
29979,1997,11,29,-8.04,164.9,-2.6,1.0,80.3,28.81,1997-11-29
7822,1997,11,29,2.08,156.2,-1.5,-3.4,75.4,29.0,1997-11-29
11095,1997,11,29,-2.02,-140.0,-0.8,-1.0,81.1,28.23,1997-11-29
26780,1997,11,29,8.0,-170.0,-4.8,-4.2,87.1,27.0,1997-11-29
9216,1997,11,29,2.02,-179.8,3.1,-1.3,77.0,28.64,1997-11-29
22081,1997,11,29,-5.0,165.2,,,74.3,28.62,1997-11-29
19556,1997,11,29,-4.98,-110.0,,,,26.81,1997-11-29
8353,1997,11,29,1.99,165.0,-0.3,-0.2,76.6,29.02,1997-11-29
812,1997,11,29,-0.19,-124.4,-6.2,4.4,,27.8,1997-11-29
5886,1997,11,29,1.97,-125.06,-2.2,0.6,85.6,26.75,1997-11-29
3452,1997,11,29,0.0,165.0,2.5,1.1,81.9,28.34,1997-11-29
332,1997,11,29,0.03,-110.0,-6.1,3.5,81.1,27.66,1997-11-29
1340,1997,11,29,0.01,-139.9,0.6,1.1,79.1,27.64,1997-11-29
21696,1997,11,29,-5.01,156.0,1.0,-0.4,78.2,28.16,1997-11-29
25731,1997,11,29,7.99,156.0,-4.8,-3.4,77.5,28.19,1997-11-29
31584,1997,11,29,-8.01,-95.1,-7.3,5.1,82.3,24.95,1997-11-29
30517,1997,11,29,-7.97,-170.0,-2.9,4.5,72.4,28.45,1997-11-29
29455,1997,11,29,-8.28,-155.0,-0.8,-2.1,79.9,28.83,1997-11-29
5360,1997,11,29,2.08,-110.9,-4.8,4.3,79.5,28.38,1997-11-29
28917,1997,11,29,-7.97,-125.0,-7.8,-1.0,77.5,27.7,1997-11-29
23688,1997,11,29,-4.97,-95.1,-5.7,3.5,77.0,26.47,1997-11-29
15634,1997,11,29,4.91,-139.9,-1.8,1.3,77.9,,1997-11-29
8788,1997,11,29,1.99,-170.0,5.9,5.0,85.8,28.05,1997-11-29
13204,1997,11,29,-2.15,-170.0,1.8,6.4,81.6,28.84,1997-11-29
17118,1997,11,29,5.03,156.1,-3.3,-4.0,78.4,28.94,1997-11-29
19026,1997,11,29,5.02,-94.9,3.8,2.1,87.9,28.06,1997-11-29
14255,1997,11,29,-1.86,-95.3,,,,,1997-11-29
7368,1997,11,29,1.99,-155.0,5.0,-2.1,80.6,28.6,1997-11-29
2394,1997,11,29,0.0,-155.0,5.4,-3.5,,28.67,1997-11-29
13740,1997,11,29,-2.0,-180.0,,,,,1997-11-29
31056,1997,11,29,-7.97,-179.9,-1.8,1.7,67.8,28.88,1997-11-29
9633,1997,11,29,2.0,-95.0,0.0,5.0,88.7,26.9,1997-11-29
11631,1997,11,29,-2.0,-155.0,5.1,-3.6,78.4,29.2,1997-11-29
16581,1997,11,29,4.98,-154.9,3.9,0.0,79.1,28.58,1997-11-29
21165,1997,11,29,-5.0,-155.0,-0.5,-3.2,82.6,28.36,1997-11-29
3982,1997,11,29,-0.02,-170.0,5.1,7.0,85.3,28.3,1997-11-29
20092,1997,11,29,-5.02,-124.94,-8.1,2.3,79.2,28.12,1997-11-29
28379,1997,11,29,-8.05,-109.94,-9.5,1.5,78.7,26.16,1997-11-29
12160,1997,11,29,-1.91,156.0,,,78.3,28.31,1997-11-29
2923,1997,11,29,0.07,156.2,0.0,-3.5,77.2,28.89,1997-11-29
12696,1997,11,29,-1.91,164.4,2.3,3.6,78.4,28.88,1997-11-29
1865,1997,11,29,0.29,147.1,,,78.3,28.4,1997-11-29
24203,1997,11,29,8.04,-110.1,-4.3,0.9,,,1997-11-29
24740,1997,11,29,8.03,-125.0,-6.0,-3.1,80.0,27.98,1997-11-29
10025,1997,11,29,-1.98,-110.0,-6.9,4.4,77.5,27.55,1997-11-29
32115,1997,11,29,8.96,-140.4,-3.2,0.1,84.7,27.48,1997-11-29
27842,1997,11,30,8.05,-94.94,,,87.7,28.6,1997-11-30
8354,1997,11,30,2.0,165.0,0.8,0.6,76.3,29.12,1997-11-30
32116,1997,11,30,8.96,-140.4,-4.9,-0.9,90.3,27.2,1997-11-30
2395,1997,11,30,0.0,-155.0,5.3,-6.9,,27.88,1997-11-30
22620,1997,11,30,-5.02,-170.0,-0.8,2.4,82.1,27.75,1997-11-30
11096,1997,11,30,-2.02,-140.0,-2.4,-2.3,81.5,28.45,1997-11-30
15635,1997,11,30,4.91,-139.9,-3.5,1.7,84.4,,1997-11-30
26781,1997,11,30,8.01,-170.0,1.8,-3.5,90.9,25.6,1997-11-30
9217,1997,11,30,2.03,-179.8,4.7,-1.5,81.8,27.98,1997-11-30
3983,1997,11,30,-0.03,-170.0,9.8,2.3,85.7,28.03,1997-11-30
26243,1997,11,30,7.99,165.1,-4.8,-1.6,82.7,28.38,1997-11-30
29456,1997,11,30,-8.28,-155.0,-1.4,-1.8,79.2,29.03,1997-11-30
6792,1997,11,30,1.98,-140.0,-0.1,2.5,,28.05,1997-11-30
1866,1997,11,30,0.3,147.1,,,79.1,28.66,1997-11-30
20629,1997,11,30,-5.01,-139.9,-5.5,0.3,78.6,28.66,1997-11-30
20093,1997,11,30,-5.01,-124.94,-8.0,1.3,74.7,28.17,1997-11-30
31585,1997,11,30,-8.01,-95.06,-7.1,4.3,81.5,25.06,1997-11-30
11632,1997,11,30,-2.01,-155.0,4.4,-7.3,82.4,28.61,1997-11-30
25241,1997,11,30,7.98,-155.0,,,86.4,27.88,1997-11-30
23158,1997,11,30,-5.02,-180.0,2.0,3.2,70.6,29.77,1997-11-30
5887,1997,11,30,1.97,-125.06,-0.9,1.6,81.4,27.45,1997-11-30
3453,1997,11,30,0.01,165.0,4.4,2.0,80.2,28.98,1997-11-30
21166,1997,11,30,-5.0,-155.0,2.2,-3.8,84.3,27.53,1997-11-30
17119,1997,11,30,5.0,156.1,-4.4,-2.9,78.4,29.12,1997-11-30
1341,1997,11,30,0.02,-139.9,-0.7,-0.7,80.2,27.45,1997-11-30
14256,1997,11,30,-1.86,-95.3,,,,,1997-11-30
21697,1997,11,30,-5.01,156.0,1.9,-1.1,77.1,28.2,1997-11-30
333,1997,11,30,0.03,-110.0,-3.9,5.1,76.9,27.56,1997-11-30
16045,1997,11,30,4.97,147.0,-4.0,-2.5,76.3,28.95,1997-11-30
17650,1997,11,30,5.03,165.0,-3.0,-1.2,,28.61,1997-11-30
31057,1997,11,30,-7.97,-179.9,-1.7,2.1,74.6,28.6,1997-11-30
5361,1997,11,30,2.07,-110.9,-2.0,4.8,77.0,28.48,1997-11-30
10026,1997,11,30,-1.98,-110.0,-5.3,3.9,71.6,27.73,1997-11-30
7823,1997,11,30,2.08,156.2,-1.1,-1.8,75.0,29.0,1997-11-30
4832,1997,11,30,0.12,-95.0,0.1,6.1,80.2,,1997-11-30
24204,1997,11,30,8.04,-110.1,-0.4,0.8,,,1997-11-30
2924,1997,11,30,0.07,156.2,-0.8,-1.6,75.2,28.81,1997-11-30
22082,1997,11,30,-5.0,165.2,,,74.7,28.73,1997-11-30
29980,1997,11,30,-8.03,164.8,2.0,0.7,84.4,28.27,1997-11-30
16582,1997,11,30,4.98,-154.9,2.1,-3.4,81.2,28.5,1997-11-30
12161,1997,11,30,-1.91,156.0,,,80.4,27.69,1997-11-30
28380,1997,11,30,-8.05,-109.94,-8.6,0.7,77.3,26.08,1997-11-30
24741,1997,11,30,8.03,-125.0,-3.2,-3.7,76.7,27.62,1997-11-30
18640,1997,11,30,4.99,-179.9,0.5,-3.6,,28.33,1997-11-30
25732,1997,11,30,8.0,156.0,-5.2,-2.5,77.1,28.47,1997-11-30
30518,1997,11,30,-7.97,-170.0,-5.9,4.1,77.4,28.73,1997-11-30
12697,1997,11,30,-1.92,164.4,3.7,1.4,80.7,29.0,1997-11-30
7369,1997,11,30,1.98,-155.0,4.1,-6.9,82.5,28.64,1997-11-30
19027,1997,11,30,5.02,-94.9,3.9,-0.4,85.5,28.42,1997-11-30
13205,1997,11,30,-2.15,-170.0,5.7,1.9,81.6,28.3,1997-11-30
28918,1997,11,30,-7.97,-125.0,-8.6,-0.7,75.4,27.66,1997-11-30
19557,1997,11,30,-4.98,-110.0,-6.8,4.6,76.9,26.66,1997-11-30
9634,1997,11,30,1.99,-95.0,0.3,6.1,87.5,27.14,1997-11-30
813,1997,11,30,-0.19,-124.4,-3.9,3.7,,27.58,1997-11-30
8789,1997,11,30,2.0,-169.9,7.9,4.5,86.6,27.58,1997-11-30
27319,1997,11,30,7.99,-179.9,-4.6,-4.6,,27.69,1997-11-30
13741,1997,11,30,-1.98,-179.9,7.7,1.5,80.4,,1997-11-30
23689,1997,11,30,-4.97,-95.1,-5.2,4.1,79.0,26.52,1997-11-30
15135,1997,11,30,5.14,-124.9,-1.6,-1.8,79.6,27.66,1997-11-30
10561,1997,11,30,-2.02,-124.9,-6.3,2.4,76.1,28.56,1997-11-30
28381,1997,12,1,-8.05,-109.94,-7.5,1.0,79.8,25.77,1997-12-01
15636,1997,12,1,4.92,-139.9,-4.0,-0.2,82.0,,1997-12-01
26244,1997,12,1,7.99,165.1,-5.8,-2.5,83.2,28.27,1997-12-01
32117,1997,12,1,8.96,-140.2,-5.7,-0.3,91.1,26.78,1997-12-01
24742,1997,12,1,8.02,-125.0,-2.0,-6.2,77.8,27.52,1997-12-01
9635,1997,12,1,1.99,-95.0,1.1,4.2,89.6,26.47,1997-12-01
26782,1997,12,1,8.0,-170.0,1.5,-9.9,87.1,27.05,1997-12-01
13742,1997,12,1,-1.98,-179.9,7.4,0.8,82.9,28.23,1997-12-01
31058,1997,12,1,-7.97,-179.9,-2.5,0.8,75.9,28.47,1997-12-01
30519,1997,12,1,-7.97,-170.0,-1.2,5.0,78.3,27.97,1997-12-01
17651,1997,12,1,5.03,165.0,-3.3,-2.1,,28.7,1997-12-01
6793,1997,12,1,1.98,-140.0,-4.0,-1.1,,28.4,1997-12-01
11097,1997,12,1,-2.02,-140.0,-4.4,-2.2,83.6,28.03,1997-12-01
19028,1997,12,1,5.02,-94.9,2.4,1.5,92.3,26.7,1997-12-01
22083,1997,12,1,-5.0,165.2,,,73.5,28.73,1997-12-01
8355,1997,12,1,1.99,165.0,1.7,-0.3,79.0,28.66,1997-12-01
18641,1997,12,1,5.0,-179.9,-1.5,-5.3,,28.05,1997-12-01
12162,1997,12,1,-1.91,156.0,,,75.4,28.64,1997-12-01
16583,1997,12,1,4.98,-154.9,0.7,-3.6,81.2,28.38,1997-12-01
2925,1997,12,1,0.07,156.1,-0.3,-2.2,75.2,28.84,1997-12-01
12698,1997,12,1,-1.92,164.4,3.9,0.2,84.5,28.62,1997-12-01
10027,1997,12,1,-1.98,-110.0,-3.6,4.7,74.7,27.34,1997-12-01
5362,1997,12,1,2.08,-110.9,-1.1,3.8,82.0,27.45,1997-12-01
21698,1997,12,1,-5.01,156.0,2.4,0.1,77.5,28.08,1997-12-01
25733,1997,12,1,7.99,156.0,-2.9,-4.5,77.9,28.34,1997-12-01
28919,1997,12,1,-7.97,-125.0,-8.5,-0.1,73.2,27.66,1997-12-01
7370,1997,12,1,1.98,-155.0,4.4,-4.1,82.5,28.64,1997-12-01
8790,1997,12,1,2.0,-169.9,8.8,3.5,85.8,28.36,1997-12-01
23690,1997,12,1,-4.97,-95.1,-5.1,4.7,83.2,26.67,1997-12-01
13206,1997,12,1,-2.16,-170.0,7.7,3.9,82.0,28.05,1997-12-01
814,1997,12,1,-0.19,-124.4,-4.3,2.9,,26.8,1997-12-01
334,1997,12,1,0.03,-110.0,-2.0,4.6,76.9,27.38,1997-12-01
5888,1997,12,1,1.98,-125.06,-2.0,0.3,77.3,28.02,1997-12-01
2396,1997,12,1,-0.01,-155.0,6.2,-5.0,,25.98,1997-12-01
29457,1997,12,1,-8.28,-155.0,3.5,-3.1,82.5,28.36,1997-12-01
17120,1997,12,1,5.01,156.1,-2.5,-4.0,78.0,29.05,1997-12-01
1867,1997,12,1,0.3,147.1,,,78.7,28.73,1997-12-01
31586,1997,12,1,-8.01,-95.06,-6.1,5.2,83.1,25.1,1997-12-01
1342,1997,12,1,0.02,-139.9,-4.8,-1.5,78.7,28.52,1997-12-01
21167,1997,12,1,-5.01,-155.0,6.0,-5.2,80.5,28.23,1997-12-01
20094,1997,12,1,-5.01,-124.94,-7.9,0.8,75.1,28.1,1997-12-01
3984,1997,12,1,-0.02,-170.0,10.2,5.4,86.2,27.9,1997-12-01
11633,1997,12,1,-2.01,-155.0,8.3,-4.5,85.5,27.3,1997-12-01
14257,1997,12,1,-1.86,-95.3,,,,,1997-12-01
29981,1997,12,1,-8.03,164.9,0.2,2.3,76.9,29.16,1997-12-01
24205,1997,12,1,8.04,-110.1,-1.3,-0.9,,,1997-12-01
22621,1997,12,1,-5.01,-170.0,5.0,4.0,82.1,27.47,1997-12-01
19558,1997,12,1,-4.98,-110.0,-5.6,4.7,77.3,26.38,1997-12-01
10562,1997,12,1,-2.03,-124.9,-6.8,2.7,74.5,28.48,1997-12-01
15136,1997,12,1,5.14,-124.9,-2.2,-4.4,73.9,28.42,1997-12-01
16046,1997,12,1,4.97,147.0,-3.8,-3.2,79.7,28.8,1997-12-01
20630,1997,12,1,-5.0,-139.9,-5.1,-0.8,82.2,27.8,1997-12-01
27320,1997,12,1,7.99,-179.9,-4.9,-6.7,,28.05,1997-12-01
27843,1997,12,1,8.05,-94.94,,,86.1,28.7,1997-12-01
7824,1997,12,1,2.08,156.2,-1.8,-2.3,77.8,28.88,1997-12-01
4833,1997,12,1,0.12,-95.0,-1.1,4.9,81.9,,1997-12-01
25242,1997,12,1,7.97,-155.0,,,85.2,27.6,1997-12-01
23159,1997,12,1,-5.02,-180.0,3.3,2.4,77.3,28.5,1997-12-01
9218,1997,12,1,2.02,-179.8,5.4,-2.9,77.3,,1997-12-01
3454,1997,12,1,0.01,165.0,4.3,1.5,79.0,28.98,1997-12-01
27844,1997,12,2,8.06,-94.94,,,83.8,28.6,1997-12-02
13743,1997,12,2,-1.98,-179.9,8.7,0.2,81.6,28.47,1997-12-02
15637,1997,12,2,4.9,-139.8,-5.3,-2.3,84.4,26.84,1997-12-02
2397,1997,12,2,0.0,-155.0,7.0,-1.3,,28.31,1997-12-02
22622,1997,12,2,-5.01,-170.0,4.9,4.4,82.1,27.94,1997-12-02
22084,1997,12,2,-5.0,165.2,,,74.3,28.62,1997-12-02
11098,1997,12,2,-2.02,-140.0,-4.8,-1.7,81.5,28.38,1997-12-02
5889,1997,12,2,1.98,-125.06,-2.2,0.6,78.6,28.2,1997-12-02
17121,1997,12,2,5.0,156.1,-2.6,-2.7,77.2,28.78,1997-12-02
1343,1997,12,2,0.02,-139.9,-4.6,-1.9,79.1,28.31,1997-12-02
21168,1997,12,2,-5.0,-155.0,2.3,-1.0,80.9,28.6,1997-12-02
25243,1997,12,2,7.98,-155.0,,,87.5,27.6,1997-12-02
8356,1997,12,2,1.99,165.0,-0.3,-1.9,79.4,28.66,1997-12-02
11634,1997,12,2,-2.02,-155.0,7.0,-1.3,78.9,29.05,1997-12-02
26783,1997,12,2,8.0,-170.0,-1.9,-9.4,87.5,26.95,1997-12-02
20631,1997,12,2,-5.01,-139.9,-6.4,-1.6,78.2,28.69,1997-12-02
27321,1997,12,2,7.99,-179.9,-4.0,-3.3,,27.8,1997-12-02
9219,1997,12,2,2.02,-179.8,5.1,-3.8,80.8,27.33,1997-12-02
28382,1997,12,2,-8.05,-109.94,-6.9,1.3,80.1,25.77,1997-12-02
4834,1997,12,2,0.11,-95.0,-2.9,4.3,83.0,,1997-12-02
18642,1997,12,2,5.0,-179.9,,,,,1997-12-02
12163,1997,12,2,-1.92,156.0,,,72.1,29.12,1997-12-02
16584,1997,12,2,4.98,-154.9,2.2,0.4,81.6,28.38,1997-12-02
2926,1997,12,2,0.07,156.2,0.0,-1.9,77.2,28.97,1997-12-02
17652,1997,12,2,5.03,165.0,-4.4,-3.7,,28.98,1997-12-02
16047,1997,12,2,4.96,147.0,-2.8,-5.2,78.8,28.95,1997-12-02
335,1997,12,2,0.03,-110.0,-2.8,3.2,84.6,26.9,1997-12-02
5363,1997,12,2,2.08,-110.9,-0.2,3.9,85.7,26.95,1997-12-02
30520,1997,12,2,-7.97,-170.0,2.1,3.3,85.9,26.44,1997-12-02
19559,1997,12,2,-4.98,-110.0,-5.7,5.3,78.9,26.55,1997-12-02
25734,1997,12,2,8.0,156.0,-5.4,-2.9,81.7,28.16,1997-12-02
28920,1997,12,2,-7.97,-125.0,-8.2,0.7,73.2,27.58,1997-12-02
26245,1997,12,2,8.0,165.1,-5.9,-2.7,80.6,28.44,1997-12-02
7371,1997,12,2,1.98,-155.0,6.2,0.1,81.4,28.75,1997-12-02
8791,1997,12,2,1.99,-169.9,10.0,2.3,86.6,28.05,1997-12-02
13207,1997,12,2,-2.15,-170.0,9.2,3.6,80.8,28.69,1997-12-02
21699,1997,12,2,-5.01,156.0,2.9,-0.8,76.7,28.48,1997-12-02
3455,1997,12,2,0.0,165.0,1.6,-0.8,81.1,28.16,1997-12-02
19029,1997,12,2,5.02,-94.9,0.2,3.7,86.3,27.94,1997-12-02
12699,1997,12,2,-1.92,164.4,4.1,0.8,80.3,28.88,1997-12-02
10028,1997,12,2,-1.98,-110.0,-4.8,5.1,81.3,27.47,1997-12-02
31587,1997,12,2,-8.01,-95.1,-5.8,4.3,81.9,25.19,1997-12-02
1868,1997,12,2,0.3,147.1,,,77.5,28.77,1997-12-02
29458,1997,12,2,-8.28,-155.0,-2.5,-0.3,82.1,27.81,1997-12-02
10563,1997,12,2,-2.03,-124.9,-6.5,3.6,74.5,28.45,1997-12-02
9636,1997,12,2,1.98,-95.0,-0.1,3.4,85.5,27.22,1997-12-02
4427,1997,12,2,0.04,-179.8,8.1,-0.3,82.4,28.14,1997-12-02
